real_missing_prop,real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n,n_non_missing
0.0294647771499304,0.0511845573185834,0.0548786367606277,0.05523871608286,Using Identity Responses,2013,IL,lassolog,1522,1522
0.119671327632939,0.0567389968190433,0.0551167300020704,0.0544112294639551,Using Identity Responses,2015,IL,lassolog,1634,1634
0.121421105479847,0.0474918238932384,0.0448990935453163,0.0448990935453163,Using Identity Responses,2017,IL,lassolog,2388,2388
0.0294647771499304,0.0511845573185834,0.0519436325401829,0.052407500867988,Not Using Identity Responses,2013,IL,lassolog,1522,1522
0.119671327632939,0.0567389968190433,0.0459908126360815,0.0451702675965953,Not Using Identity Responses,2015,IL,lassolog,1634,1634
0.121421105479847,0.0474918238932384,0.0420021519886558,0.0420021519886558,Not Using Identity Responses,2017,IL,lassolog,2388,2388
