real_missing_prop,real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n,n_non_missing
0.0668438234201742,0.0490574347807898,0.0565558539434399,0.0564467234965077,Using Identity Responses,2015,IN,gbrt,904,904
0.0668438234201742,0.0490574347807898,0.0458640061049684,0.045840816496841,Not Using Identity Responses,2015,IN,gbrt,904,904
