real_missing_prop,real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n,n_non_missing
0.0228133081271638,0.0340487130612004,0.0526367216287965,0.0553575316431677,Using Identity Responses,2013,WI,ridge,1401,1401
0.0634015782720238,0.0361089342621994,0.0445826264671926,0.0445826264671926,Using Identity Responses,2017,WI,ridge,1022,1022
0.0228133081271638,0.0340487130612004,0.0552920443226528,0.0580128543370239,Not Using Identity Responses,2013,WI,ridge,1401,1401
0.0634015782720238,0.0361089342621994,0.041320074722329,0.041320074722329,Not Using Identity Responses,2017,WI,ridge,1022,1022
