real_missing_prop,real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n,n_non_missing
0.064133763986934,0.0353830356398709,0.0396376327357823,0.0397456369126818,Using Identity Responses,2015,MA,rf,1542,1542
0.0824870631620168,0.0498931739393917,0.0449660016454319,0.0449660016454319,Using Identity Responses,2017,MA,rf,1642,1642
0.064133763986934,0.0353830356398709,0.0343357396492251,0.0342989950967541,Not Using Identity Responses,2015,MA,rf,1542,1542
0.0824870631620168,0.0498931739393917,0.0360710178173775,0.0360710178173775,Not Using Identity Responses,2017,MA,rf,1642,1642
