real_missing_prop,real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n,n_non_missing
0.0126885833530947,0.07954842799682,0.144250163217485,0.149104935691917,Using Contact Responses,2015,VT,ols,21013,21013
0.00736577856657778,0.099859188027376,0.123013552681826,0.123013552681826,Using Contact Responses,2017,VT,ols,20653,20653
0.0126885833530947,0.07954842799682,0.145526800990931,0.150381573465363,Not Using Contact Responses,2015,VT,ols,21013,21013
0.00736577856657778,0.099859188027376,0.124084416556699,0.124084416556699,Not Using Contact Responses,2017,VT,ols,20653,20653
