real_missing_prop,real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n,n_non_missing
0.0509461867304695,0.0588255173728181,0.0604461638048338,0.0922678038062102,Not Using Contact Responses,2013,ND,lasso,1981,1981
0.01951432752118,0.0653031111973085,0.0737507092489248,0.0862526800508999,Not Using Contact Responses,2015,ND,lasso,2121,2121
0.019207419014243,0.0917588303639436,0.0968467803970868,0.0968467803970868,Not Using Contact Responses,2017,ND,lasso,2142,2142
