real_missing_prop,real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n,n_non_missing
0.0509461867304695,0.0588255173728181,0.0406126678559555,0.0614911133385962,Not Using Contact Responses,2013,ND,logit,1981,1981
0.01951432752118,0.0653031111973085,0.0741564734365038,0.0823576386741283,Not Using Contact Responses,2015,ND,logit,2121,2121
0.019207419014243,0.0917588303639436,0.0685937369336115,0.0685937369336115,Not Using Contact Responses,2017,ND,logit,2142,2142
